page,issue_type,obj_id,detail
HN_5_4_253,CHAR_MISSING_COLUMN,b2c695c368,expected column b2c695
HN_5_4_253,CHAR_MISSING_COLUMN,b2c695c369,expected column b2c695
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c370,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c371,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c372,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c373,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c374,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c375,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c376,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c377,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c704c378,expected column b2c704
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c379,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c380,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c381,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c382,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c383,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c384,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c385,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c386,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c387,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c388,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c715c389,expected column b2c715
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c390,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c391,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c392,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c393,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c394,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c395,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c396,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c397,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c398,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c399,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c400,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c401,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c402,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c403,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c404,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c405,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c406,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c407,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c408,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c409,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c736c410,expected column b2c736
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c411,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c412,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c413,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c414,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c415,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c416,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c417,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c418,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c419,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c420,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c747c421,expected column b2c747
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c422,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c423,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c424,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c425,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c426,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c427,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c428,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c429,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c430,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c431,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c432,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c433,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c434,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c435,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c436,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c437,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c438,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c765c439,expected column b2c765
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c231,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c232,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c233,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c234,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c440,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c441,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c442,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c443,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c444,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c445,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c446,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c447,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c448,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c449,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c450,expected column b2c777
HN_5_4_253,CHAR_MISSING_COLUMN,b2c777c451,expected column b2c777
QL_121_283,CHAR_MISSING_COLUMN,b2c39c1,expected column b2c39
HW_222_349,COLUMN_MISSING_BLOCK,b1c1,expected block b1
HW_222_411,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_1_89_18,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_1_291_17,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_1_304_15,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_1_395_19,COLUMN_MISSING_BLOCK,b2c1,expected block b2
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c1,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c2,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c3,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c4,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c5,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c6,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c7,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c8,expected column b2c26
FZ_1_528_18,CHAR_MISSING_COLUMN,b2c26c9,expected column b2c26
FZ_1_599_10,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_6_4_5,CHAR_MISSING_COLUMN,b1c3c1,expected column b1c3
FZ_6_4_5,CHAR_MISSING_COLUMN,b1c3c2,expected column b1c3
FZ_23_105_14,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_23_106_12,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_81_12_2,COLUMN_MISSING_BLOCK,b1c1,expected block b1
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c1,expected column b1c24
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c2,expected column b1c24
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c3,expected column b1c24
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c4,expected column b1c24
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c5,expected column b1c24
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c6,expected column b1c24
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c7,expected column b1c24
FZ_82_29_4,CHAR_MISSING_COLUMN,b1c24c8,expected column b1c24
FZ_910_25_15,CHAR_MISSING_COLUMN,b1c25c5,expected column b1c25
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c1,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c2,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c3,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c4,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c5,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c6,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c7,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c8,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c9,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c10,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c11,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c12,expected column b1c24
FZ_1080_17_11,CHAR_MISSING_COLUMN,b1c24c13,expected column b1c24
FZ_502_1_1,CHAR_MISSING_COLUMN,b1c1c1,expected column b1c1
FZ_502_1_1,CHAR_MISSING_COLUMN,b1c1c2,expected column b1c1
